MSSV,MaMon,DiemHe10
SV00140,MATH02,5.60
SV00140,PHY02,4.50
SV00140,IT008,6.40
SV00141,IT009,3.70
SV00141,MATH04,3.60
SV00141,IT003,8.90
SV00141,IT007,4.90
SV00141,ENG03,9.20
SV00141,PHY01,9.50
SV00142,ENG01,5.30
SV00142,IT002,2.80
SV00142,IT009,6.60
SV00142,IT006,9.70
SV00142,ENG02,8.40
SV00142,IT007,6.50
SV00142,ENG03,10.00
SV00142,IT010,8.00
SV00142,MATH03,9.40
SV00142,PHY01,10.00
SV00143,ENG01,3.50
SV00143,IT010,5.90
SV00143,ENG03,2.60
SV00143,MATH03,2.40
SV00143,PHY02,6.50
SV00143,IT009,4.90
SV00143,PHY01,7.00
SV00144,MATH02,9.50
SV00144,MATH04,8.60
SV00144,MATH01,2.10
SV00144,IT007,4.90
SV00144,ENG03,4.30
SV00144,IT002,4.40
SV00144,ENG02,3.10
SV00145,IT010,2.20
SV00145,MATH02,3.40
SV00145,ENG03,7.40
SV00145,IT004,3.40
SV00145,PHY01,7.50
SV00145,IT007,3.40
SV00145,IT003,6.80
SV00145,MATH04,4.70
SV00145,MATH05,6.80
SV00145,IT002,8.10
SV00146,PHY01,3.10
SV00146,IT006,9.90
SV00146,MATH02,2.90
SV00146,MATH05,7.90
SV00146,ENG01,8.80
SV00147,PHY01,7.10
SV00147,IT008,2.90
SV00147,IT001,3.80
SV00147,ENG01,5.50
SV00147,ENG02,4.20
SV00147,IT009,6.20
SV00147,IT010,7.40
SV00148,MATH01,4.80
SV00148,PHY02,6.50
SV00148,ENG02,4.00
SV00148,MATH02,6.50
SV00148,ENG03,4.30
SV00148,IT009,7.20
SV00148,IT007,7.40
SV00148,IT001,7.70
SV00149,IT001,4.30
SV00149,ENG03,3.00
SV00149,PHY02,9.10
SV00149,ENG01,6.60
SV00149,MATH01,7.10
SV00149,ENG02,9.50
SV00149,IT004,6.30
SV00150,PHY02,8.30
SV00150,MATH05,2.00
SV00150,ENG01,7.20
SV00150,PHY01,2.30
SV00150,IT002,9.40
SV00150,MATH01,9.80
SV00150,IT001,4.70
SV00150,IT010,7.00
SV00151,MATH01,6.50
SV00151,IT004,3.40
SV00151,MATH05,5.80
SV00151,IT006,6.60
SV00151,PHY01,6.00
SV00151,MATH02,8.20
SV00151,IT005,2.90
SV00151,IT009,5.50
SV00151,ENG02,6.00
SV00151,MATH03,3.80
SV00152,MATH05,9.00
SV00152,ENG01,7.70
SV00152,IT007,6.30
SV00152,IT001,7.70
SV00152,IT002,6.10
SV00152,PHY01,4.10
SV00153,IT009,5.30
SV00153,IT004,6.40
SV00153,IT010,6.80
SV00153,IT002,6.20
SV00153,PHY02,4.80
SV00154,MATH01,4.60
SV00154,IT003,4.20
SV00154,IT006,9.70
SV00154,IT008,3.80
SV00154,IT005,3.00
SV00154,MATH02,5.80
SV00154,IT007,7.00
SV00154,MATH04,7.00
SV00154,IT001,3.10
SV00155,PHY01,6.80
SV00155,MATH05,5.60
SV00155,MATH03,3.90
SV00155,PHY02,9.00
SV00155,IT004,2.00
SV00156,MATH05,9.50
SV00156,MATH01,3.50
SV00156,ENG02,9.20
SV00156,PHY01,3.90
SV00156,ENG01,7.30
SV00157,IT005,9.70
SV00157,ENG03,4.20
SV00157,IT003,2.70
SV00157,IT006,4.50
SV00157,ENG02,5.80
SV00158,IT003,4.00
SV00158,MATH02,6.90
SV00158,ENG02,6.70
SV00158,IT007,9.30
SV00158,IT001,9.40
SV00158,IT005,5.20
SV00158,IT009,7.80
SV00158,PHY01,8.60
SV00158,ENG03,2.50
SV00158,MATH05,7.60
SV00159,ENG03,9.20
SV00159,MATH04,3.80
SV00159,PHY01,2.20
SV00159,IT009,5.10
SV00159,MATH03,2.10
SV00159,IT001,3.00
SV00159,IT008,3.70
SV00159,IT006,9.40
SV00160,ENG01,8.50
SV00160,MATH01,7.80
SV00160,IT010,9.10
SV00160,IT005,7.20
SV00160,IT003,7.20
SV00161,ENG03,3.10
SV00161,IT008,3.00
SV00161,PHY01,9.80
SV00161,IT003,5.40
SV00161,PHY02,2.60
SV00161,IT007,9.00
SV00161,IT001,5.10
SV00162,IT010,5.70
SV00162,ENG03,9.50
SV00162,IT005,9.80
SV00162,IT009,3.30
SV00162,MATH05,2.00
SV00162,IT004,4.20
SV00162,PHY01,7.60
SV00162,IT002,4.50
SV00162,IT008,9.20
SV00163,IT010,3.00
SV00163,IT003,7.10
SV00163,PHY02,8.30
SV00163,MATH03,2.20
SV00163,IT007,8.20
SV00163,MATH01,2.80
SV00163,IT002,2.40
SV00164,ENG03,6.80
SV00164,MATH04,7.70
SV00164,IT009,7.90
SV00164,IT008,5.10
SV00164,IT010,5.70
SV00164,MATH05,8.00
SV00165,MATH01,2.70
SV00165,IT009,8.00
SV00165,IT010,2.70
SV00165,ENG03,2.10
SV00165,MATH04,4.20
SV00165,MATH03,4.60
SV00165,MATH05,9.30
SV00165,IT005,3.90
SV00165,ENG01,8.50
SV00166,IT002,2.40
SV00166,IT009,5.30
SV00166,IT006,2.30
SV00166,PHY01,2.80
SV00166,IT007,3.00
SV00166,IT003,2.10
SV00166,MATH04,2.40
SV00167,IT009,9.40
SV00167,PHY01,3.30
SV00167,ENG01,8.30
SV00167,MATH05,3.60
SV00167,MATH03,8.10
SV00168,IT008,3.00
SV00168,IT002,7.90
SV00168,IT004,7.90
SV00168,PHY02,7.00
SV00168,MATH04,9.60
SV00168,IT003,7.90
SV00168,MATH01,2.80
SV00168,IT010,8.00
SV00168,ENG03,9.60
SV00168,MATH02,2.80
SV00169,ENG03,2.10
SV00169,IT009,5.20
SV00169,MATH05,4.70
SV00169,PHY01,5.70
SV00169,MATH03,6.70
SV00169,MATH04,7.40
SV00169,ENG02,10.00
SV00169,IT005,9.00
SV00169,IT010,3.30
SV00169,IT007,9.70
SV00170,IT006,6.50
SV00170,IT008,7.70
SV00170,IT001,9.40
SV00170,MATH03,6.90
SV00170,MATH04,2.50
SV00170,IT010,4.90
SV00170,PHY02,2.90
SV00170,IT003,8.20
SV00170,IT004,8.30
SV00171,MATH04,4.40
SV00171,MATH05,4.30
SV00171,IT003,8.20
SV00171,IT004,3.30
SV00171,IT007,5.10
SV00171,MATH02,9.10
SV00171,IT002,8.20
SV00172,IT002,8.40
SV00172,ENG03,2.60
SV00172,IT007,2.10
SV00172,MATH04,3.20
SV00172,IT003,5.00
SV00172,ENG02,8.60
SV00172,MATH05,6.50
SV00172,PHY02,2.30
SV00172,IT008,9.30
SV00173,IT001,7.90
SV00173,ENG02,3.20
SV00173,MATH03,6.10
SV00173,IT007,7.80
SV00173,IT003,3.90
SV00173,IT009,2.30
SV00173,IT005,5.30
SV00174,IT002,4.30
SV00174,MATH03,6.10
SV00174,IT003,3.80
SV00174,IT008,2.60
SV00174,IT006,5.80
SV00174,IT004,6.70
SV00174,IT010,2.40
SV00174,PHY01,4.90
SV00175,PHY02,4.20
SV00175,IT002,3.40
SV00175,IT005,7.00
SV00175,IT010,8.20
SV00175,IT007,4.00
SV00175,ENG03,9.50
SV00175,MATH05,5.40
SV00175,IT008,3.40
SV00175,PHY01,3.80
SV00175,IT003,6.90
SV00176,IT009,2.10
SV00176,IT005,3.00
SV00176,ENG01,5.20
SV00176,PHY01,3.10
SV00176,MATH01,7.50
SV00176,IT002,4.90
SV00176,MATH05,7.30
SV00176,IT001,2.80
SV00176,IT010,9.70
SV00176,MATH04,8.10
SV00177,IT004,6.00
SV00177,ENG01,2.20
SV00177,MATH02,5.40
SV00177,IT008,3.40
SV00177,MATH01,4.60
SV00177,MATH04,7.30
SV00178,PHY02,8.90
SV00178,IT006,8.50
SV00178,IT008,5.20
SV00178,ENG03,8.70
SV00178,IT003,3.20
SV00178,MATH05,8.70
SV00178,IT010,7.70
SV00178,IT002,7.40
SV00179,IT001,9.80
SV00179,MATH01,9.10
SV00179,IT009,2.30
SV00179,MATH02,9.10
SV00179,MATH04,8.80
SV00179,ENG02,2.20
SV00179,MATH05,2.90
SV00179,IT007,7.90
SV00179,IT004,2.50
SV00180,IT009,5.50
SV00180,ENG02,3.70
SV00180,IT006,6.00
SV00180,PHY01,2.70
SV00180,IT010,5.50
SV00180,ENG01,8.30
SV00180,ENG03,5.70
SV00181,ENG01,7.40
SV00181,IT007,2.50
SV00181,IT009,5.10
SV00181,ENG02,2.70
SV00181,ENG03,5.80
SV00182,MATH02,6.20
SV00182,ENG03,9.00
SV00182,PHY01,7.40
SV00182,IT003,6.00
SV00182,PHY02,8.70
SV00182,MATH04,7.20
SV00182,ENG01,7.40
SV00182,IT008,6.00
SV00182,MATH05,7.00
SV00183,IT002,7.30
SV00183,ENG02,9.30
SV00183,MATH01,2.10
SV00183,MATH02,5.30
SV00183,IT004,3.20
SV00183,IT007,6.10
SV00183,IT009,6.00
SV00183,PHY02,7.90
SV00184,MATH04,9.60
SV00184,IT008,9.80
SV00184,IT006,7.70
SV00184,ENG03,4.50
SV00184,MATH02,6.20
SV00184,IT001,6.70
SV00184,IT010,2.20
SV00184,IT004,7.00
SV00185,MATH04,2.10
SV00185,MATH01,3.30
SV00185,PHY02,2.10
SV00185,IT003,6.90
SV00185,IT006,8.40
SV00185,ENG01,4.40
SV00185,IT004,7.90
SV00185,IT007,9.00
SV00186,IT002,5.90
SV00186,IT008,3.50
SV00186,PHY02,7.80
SV00186,IT007,3.70
SV00186,MATH01,3.50
SV00186,IT009,2.00
SV00187,IT002,8.50
SV00187,IT005,2.40
SV00187,IT003,9.40
SV00187,MATH02,9.60
SV00187,IT009,6.70
SV00187,PHY01,10.00
SV00187,PHY02,8.20
SV00188,IT010,9.50
SV00188,MATH02,2.30
SV00188,MATH01,9.40
SV00188,IT003,8.90
SV00188,ENG03,2.80
SV00188,IT007,4.70
SV00188,ENG01,9.80
SV00189,IT009,2.00
SV00189,ENG02,6.90
SV00189,IT002,9.20
SV00189,PHY01,8.30
SV00189,MATH04,2.80
SV00190,IT006,4.20
SV00190,MATH04,7.30
SV00190,ENG03,7.70
SV00190,PHY01,8.00
SV00190,PHY02,6.70
SV00190,IT001,9.30
SV00190,MATH03,9.70
SV00190,IT008,3.90
SV00190,MATH02,7.40
SV00191,IT009,5.40
SV00191,MATH01,7.70
SV00191,IT002,6.50
SV00191,PHY02,5.00
SV00191,IT001,6.50
SV00191,IT008,2.10
SV00191,MATH02,6.80
SV00192,MATH02,9.30
SV00192,IT009,2.90
SV00192,ENG01,2.90
SV00192,MATH05,5.10
SV00192,IT008,6.80
SV00192,IT006,5.20
SV00193,ENG02,2.00
SV00193,PHY02,9.30
SV00193,IT007,8.50
SV00193,ENG03,4.00
SV00193,MATH03,4.50
SV00193,IT010,7.40
SV00193,IT008,6.70
SV00194,IT009,4.30
SV00194,ENG01,9.10
SV00194,IT002,5.90
SV00194,IT008,6.00
SV00194,IT001,7.20
SV00194,IT005,9.40
SV00194,MATH04,2.90
SV00194,IT003,5.30
SV00194,ENG03,5.60
SV00194,IT007,9.60
SV00195,IT007,9.80
SV00195,ENG02,9.60
SV00195,MATH04,7.00
SV00195,MATH02,3.40
SV00195,IT010,9.60
SV00195,IT002,5.10
SV00195,IT008,3.70
SV00195,IT001,8.80
SV00196,IT002,5.40
SV00196,IT010,4.70
SV00196,PHY02,9.90
SV00196,MATH01,2.00
SV00196,ENG01,6.60
SV00196,MATH05,9.50
SV00197,IT009,2.40
SV00197,MATH02,5.30
SV00197,IT004,6.10
SV00197,IT002,6.10
SV00197,PHY01,8.50
SV00197,ENG02,9.90
SV00198,IT002,9.40
SV00198,MATH05,5.30
SV00198,IT007,3.60
SV00198,IT003,5.20
SV00198,MATH03,8.80
SV00198,ENG01,6.60
SV00198,IT001,8.00
SV00198,IT010,6.80
SV00198,IT009,7.60
SV00199,IT010,7.80
SV00199,IT004,3.40
SV00199,MATH01,8.70
SV00199,MATH05,6.60
SV00199,MATH02,9.10
SV00199,ENG01,5.90
SV00200,IT009,2.00
SV00200,PHY01,7.90
SV00200,MATH04,6.50
SV00200,IT007,4.70
SV00200,IT010,6.00
SV00200,IT004,7.60
SV00200,MATH02,6.80
SV00200,ENG03,4.50
SV00200,IT006,2.00
SV00201,IT008,5.30
SV00201,ENG01,5.30
SV00201,IT001,8.80
SV00201,MATH03,5.50
SV00201,IT006,8.70
SV00201,IT010,8.50
SV00202,PHY01,2.60
SV00202,IT003,6.90
SV00202,ENG01,2.60
SV00202,IT005,4.80
SV00202,MATH01,9.20
SV00202,PHY02,8.70
SV00202,MATH04,6.70
SV00203,IT002,6.30
SV00203,PHY01,2.00
SV00203,PHY02,8.50
SV00203,MATH05,2.60
SV00203,MATH03,3.10
SV00203,ENG01,5.80
SV00203,MATH01,2.50
SV00203,IT010,2.90
SV00204,ENG03,9.20
SV00204,IT005,3.30
SV00204,PHY01,5.50
SV00204,IT010,7.30
SV00204,IT006,7.40
SV00204,MATH02,4.20
SV00204,ENG02,7.90
SV00204,IT009,8.10
SV00205,MATH05,3.00
SV00205,PHY02,6.90
SV00205,IT001,10.00
SV00205,ENG01,5.80
SV00205,IT002,5.20
SV00205,ENG02,8.90
SV00205,IT006,2.60
SV00206,IT005,2.30
SV00206,MATH05,5.80
SV00206,MATH04,5.70
SV00206,MATH01,8.00
SV00206,MATH02,9.70
SV00206,ENG01,4.30
SV00206,IT004,9.70
SV00206,ENG03,8.30
SV00206,IT002,6.10
SV00206,IT003,5.70
SV00207,IT009,3.00
SV00207,ENG02,3.80
SV00207,PHY02,3.90
SV00207,IT001,4.90
SV00207,MATH05,6.20
SV00207,IT002,8.30
SV00207,MATH04,10.00
SV00207,PHY01,2.40
SV00208,ENG02,4.50
SV00208,MATH02,4.00
SV00208,IT007,9.80
SV00208,MATH03,6.40
SV00208,IT001,5.60
SV00208,IT010,7.40
SV00208,IT003,6.60
SV00208,IT002,2.20
SV00208,ENG03,3.20
SV00209,MATH02,8.20
SV00209,IT001,7.10
SV00209,PHY01,5.70
SV00209,ENG03,2.90
SV00209,PHY02,3.70
SV00209,IT002,7.30
SV00209,MATH05,7.20
SV00209,IT005,9.10
SV00209,IT008,7.10
SV00210,MATH03,2.80
SV00210,IT001,4.50
SV00210,IT007,2.60
SV00210,IT004,6.30
SV00210,ENG03,7.50
SV00210,PHY02,8.50
SV00211,IT005,7.60
SV00211,ENG01,7.60
SV00211,IT004,2.60
SV00211,MATH03,6.10
SV00211,PHY02,3.50
SV00211,ENG02,8.30
SV00211,MATH01,8.90
SV00211,IT002,5.00
SV00211,IT010,9.70
SV00211,IT008,6.60
SV00212,MATH04,6.30
SV00212,ENG02,3.70
SV00212,IT007,7.00
SV00212,IT002,7.50
SV00212,PHY02,8.00
SV00212,IT004,7.90
SV00212,IT006,3.40
SV00212,IT003,5.80
SV00212,ENG01,3.90
SV00212,IT005,6.70
SV00213,IT007,9.20
SV00213,IT009,8.90
SV00213,ENG02,3.90
SV00213,MATH05,4.10
SV00213,MATH04,9.80
SV00213,IT005,10.00
SV00213,MATH02,8.30
SV00213,ENG03,8.10
SV00214,IT004,5.70
SV00214,MATH01,2.10
SV00214,IT009,6.50
SV00214,MATH04,4.50
SV00214,IT010,3.60
SV00215,ENG02,3.90
SV00215,MATH02,6.40
SV00215,PHY02,2.50
SV00215,IT007,7.90
SV00215,MATH04,7.60
SV00215,MATH03,6.20
SV00215,MATH05,2.10
SV00215,IT002,3.50
SV00215,IT005,2.80
SV00216,IT008,7.40
SV00216,IT002,3.90
SV00216,ENG03,2.30
SV00216,MATH03,2.40
SV00216,IT005,5.90
SV00216,MATH05,3.80
SV00216,MATH02,7.20
SV00216,MATH04,4.30
SV00217,IT002,7.40
SV00217,IT008,9.90
SV00217,PHY01,2.00
SV00217,IT007,2.90
SV00217,IT005,4.40
SV00217,IT004,9.90
SV00217,ENG01,7.70
SV00217,MATH03,4.40
SV00218,PHY02,4.80
SV00218,IT009,7.10
SV00218,MATH01,4.80
SV00218,IT001,9.30
SV00218,MATH03,5.80
SV00218,IT008,4.10
SV00218,ENG01,2.40
SV00219,IT009,9.10
SV00219,IT010,3.30
SV00219,ENG01,4.80
SV00219,MATH03,9.20
SV00219,IT002,3.90
SV00219,IT001,5.70
SV00220,ENG02,9.90
SV00220,IT010,6.40
SV00220,PHY01,2.00
SV00220,IT004,9.50
SV00220,MATH05,6.20
SV00221,PHY02,3.50
SV00221,PHY01,3.90
SV00221,IT002,4.90
SV00221,IT004,6.20
SV00221,IT008,2.30
SV00221,MATH02,5.70
SV00221,MATH04,3.00
SV00221,ENG01,4.80
SV00221,IT006,5.00
SV00222,IT009,6.20
SV00222,IT010,9.40
SV00222,IT007,8.30
SV00222,IT004,2.50
SV00222,MATH03,9.10
SV00222,PHY01,9.30
SV00222,ENG03,7.80
SV00222,IT006,5.20
SV00222,MATH01,2.10
SV00222,IT005,6.80
SV00223,ENG02,7.20
SV00223,MATH01,5.40
SV00223,IT008,3.30
SV00223,IT003,5.90
SV00223,ENG01,8.00
SV00223,IT001,3.20
SV00223,PHY01,4.50
SV00224,PHY02,2.60
SV00224,IT002,8.30
SV00224,ENG02,6.30
SV00224,IT009,7.70
SV00224,IT008,8.00
SV00225,IT002,8.50
SV00225,IT001,9.70
SV00225,MATH02,2.10
SV00225,IT004,5.90
SV00225,IT003,4.70
SV00225,MATH05,8.70
SV00226,ENG01,3.90
SV00226,MATH04,9.40
SV00226,MATH03,6.50
SV00226,MATH02,9.70
SV00226,IT007,9.30
SV00226,IT005,8.70
SV00226,ENG02,5.90
SV00227,PHY02,2.60
SV00227,IT003,3.90
SV00227,MATH04,9.30
SV00227,PHY01,6.40
SV00227,IT002,9.80
SV00227,MATH03,10.00
SV00227,IT004,5.80
SV00227,ENG02,3.00
SV00227,IT001,6.50
SV00227,MATH05,5.20
SV00228,IT006,5.10
SV00228,ENG02,2.90
SV00228,PHY02,9.10
SV00228,ENG03,7.20
SV00228,IT009,2.50
SV00228,IT007,3.90
SV00228,IT002,7.10
SV00229,IT009,5.80
SV00229,IT001,2.20
SV00229,ENG03,2.10
SV00229,IT006,5.70
SV00229,MATH05,4.80
SV00229,IT003,5.10
SV00230,IT001,5.80
SV00230,IT009,8.70
SV00230,MATH01,4.40
SV00230,MATH04,4.00
SV00230,MATH03,8.80
SV00230,IT006,2.90
SV00230,IT005,3.50
SV00230,ENG01,7.10
SV00230,IT008,4.00
SV00231,MATH05,9.10
SV00231,PHY01,5.20
SV00231,IT004,8.10
SV00231,IT008,7.70
SV00231,MATH03,4.40
SV00231,IT005,5.50
SV00232,IT004,10.00
SV00232,IT003,5.20
SV00232,IT008,3.70
SV00232,IT007,9.40
SV00232,MATH04,7.60
SV00232,ENG01,9.40
SV00233,IT002,6.10
SV00233,IT003,3.40
SV00233,IT008,6.10
SV00233,IT004,5.60
SV00233,ENG01,3.10
SV00233,MATH02,2.70
SV00233,ENG03,3.60
SV00233,IT009,3.30
SV00234,PHY02,8.50
SV00234,MATH05,9.50
SV00234,ENG02,2.50
SV00234,PHY01,5.20
SV00234,MATH04,7.60
SV00234,IT009,4.80
SV00234,IT004,4.10
SV00235,MATH01,9.50
SV00235,MATH02,9.10
SV00235,ENG03,5.70
SV00235,MATH04,8.00
SV00235,MATH03,9.40
SV00235,IT006,9.00
SV00235,IT003,6.80
SV00236,IT002,9.50
SV00236,MATH01,2.20
SV00236,ENG02,3.10
SV00236,IT009,8.90
SV00236,IT001,8.50
SV00236,IT006,4.40
SV00236,MATH04,7.60
SV00237,IT007,9.70
SV00237,ENG02,8.50
SV00237,IT002,9.50
SV00237,PHY01,8.10
SV00237,IT006,3.10
SV00237,IT005,2.80
SV00237,IT009,6.40
SV00237,MATH05,3.70
SV00237,MATH03,8.70
SV00238,IT005,5.50
SV00238,MATH05,6.10
SV00238,MATH03,3.10
SV00238,IT002,5.40
SV00238,MATH02,3.50
SV00238,IT004,8.50
SV00238,IT007,4.10
SV00238,PHY02,7.50
SV00238,IT001,3.30
SV00238,MATH01,5.70
SV00239,MATH05,8.60
SV00239,MATH04,4.10
SV00239,ENG01,8.00
SV00239,IT006,9.20
SV00239,PHY02,2.90
SV00239,PHY01,2.20
SV00239,MATH03,2.70
SV00239,ENG03,3.10
SV00239,IT003,4.70
SV00240,IT003,9.60
SV00240,IT004,4.90
SV00240,ENG03,7.20
SV00240,IT009,3.90
SV00240,MATH05,7.90
SV00240,MATH03,6.60
SV00240,MATH04,5.40
SV00240,MATH02,2.80
SV00240,IT010,9.50
SV00240,IT008,5.50
SV00241,MATH04,5.60
SV00241,IT007,6.40
SV00241,MATH03,6.60
SV00241,IT001,5.40
SV00241,IT009,8.00
SV00241,PHY01,5.40
SV00241,IT002,7.30
SV00241,IT008,4.40
SV00241,IT006,5.30
SV00242,IT008,3.10
SV00242,IT007,6.20
SV00242,MATH03,6.20
SV00242,IT004,6.30
SV00242,IT001,3.80
SV00242,MATH05,7.50
SV00242,IT005,5.30
SV00243,IT001,8.50
SV00243,MATH03,7.70
SV00243,IT003,4.90
SV00243,MATH05,5.40
SV00243,ENG02,7.30
SV00243,MATH02,2.50
SV00243,IT007,6.20
SV00243,IT010,4.00
SV00244,IT010,3.30
SV00244,MATH03,4.20
SV00244,MATH05,5.70
SV00244,IT001,3.60
SV00244,IT005,8.00
SV00245,PHY01,6.60
SV00245,MATH04,3.30
SV00245,IT005,8.70
SV00245,MATH03,9.10
SV00245,ENG03,7.30
SV00245,MATH01,9.40
SV00245,MATH05,4.00
SV00245,IT003,5.00
SV00246,PHY02,6.60
SV00246,ENG02,2.70
SV00246,MATH04,5.40
SV00246,IT008,6.00
SV00246,IT002,9.10
SV00246,MATH02,8.50
SV00247,PHY01,4.80
SV00247,IT010,4.30
SV00247,IT006,4.70
SV00247,IT007,2.00
SV00247,MATH01,9.90
SV00247,IT009,6.80
SV00247,MATH05,5.20
SV00247,ENG01,3.70
SV00247,IT004,7.30
SV00248,MATH02,4.90
SV00248,ENG03,8.40
SV00248,ENG02,8.50
SV00248,PHY01,8.50
SV00248,IT003,8.00
SV00248,MATH04,9.40
SV00249,MATH03,7.20
SV00249,ENG03,3.90
SV00249,IT009,7.10
SV00249,MATH01,8.90
SV00249,IT008,2.30
SV00249,IT010,5.80
SV00250,ENG01,2.10
SV00250,MATH05,2.30
SV00250,IT010,3.90
SV00250,IT003,8.40
SV00250,MATH02,7.20
SV00250,IT007,3.50
SV00250,ENG03,7.60
SV00250,IT006,2.80
SV00251,IT006,2.20
SV00251,PHY01,9.30
SV00251,IT001,7.10
SV00251,IT007,5.70
SV00251,IT008,8.00
SV00251,MATH01,4.30
SV00251,MATH05,9.40
SV00251,IT002,2.60
SV00251,ENG01,3.80
SV00251,MATH03,2.80
SV00252,IT005,2.10
SV00252,IT003,3.40
SV00252,ENG03,3.60
SV00252,IT006,9.20
SV00252,MATH03,9.50
SV00252,PHY02,9.00
SV00252,IT009,4.50
SV00252,IT008,5.40
SV00252,IT004,9.10
SV00253,IT003,5.70
SV00253,ENG02,4.80
SV00253,IT002,7.20
SV00253,MATH03,6.90
SV00253,IT004,7.50
SV00253,IT007,3.20
SV00253,MATH02,2.90
SV00253,IT008,4.30
SV00253,IT001,6.00
SV00253,ENG03,4.10
SV00254,ENG01,5.70
SV00254,MATH04,6.90
SV00254,IT007,8.20
SV00254,PHY01,8.90
SV00254,IT006,8.50
SV00255,ENG03,4.90
SV00255,IT009,3.00
SV00255,IT002,2.10
SV00255,MATH01,9.90
SV00255,PHY01,2.70
SV00255,MATH04,7.50
SV00255,MATH02,8.90
SV00256,IT003,5.40
SV00256,ENG01,9.90
SV00256,IT006,5.70
SV00256,ENG02,2.60
SV00256,IT010,4.70
SV00256,MATH04,3.30
SV00256,IT009,4.20
SV00256,IT004,4.00
SV00257,IT010,8.40
SV00257,MATH05,2.50
SV00257,PHY02,2.10
SV00257,IT007,4.60
SV00257,MATH01,5.50
SV00257,MATH02,3.20
SV00257,PHY01,4.30
SV00258,IT003,5.50
SV00258,IT005,7.60
SV00258,PHY02,4.60
SV00258,ENG02,7.10
SV00258,IT008,5.30
SV00258,MATH01,2.10
SV00258,ENG03,7.10
SV00259,MATH05,6.30
SV00259,PHY02,9.70
SV00259,IT009,8.70
SV00259,PHY01,2.70
SV00259,MATH03,8.20
SV00260,IT005,6.70
SV00260,IT004,5.00
SV00260,IT003,3.00
SV00260,PHY02,4.30
SV00260,IT010,5.30
SV00260,MATH05,6.80
SV00260,ENG03,7.30
SV00260,MATH04,5.20
SV00261,MATH04,3.80
SV00261,PHY01,6.80
SV00261,ENG01,9.10
SV00261,IT007,4.60
SV00261,IT004,9.20
SV00261,MATH02,2.60
SV00261,MATH05,3.30
SV00261,MATH01,8.10
SV00261,IT002,7.20
SV00262,MATH01,3.00
SV00262,PHY02,7.50
SV00262,IT003,2.90
SV00262,ENG01,4.20
SV00262,MATH05,2.80
SV00262,PHY01,4.70
SV00262,ENG03,2.50
SV00263,IT010,4.50
SV00263,ENG03,7.20
SV00263,ENG01,4.60
SV00263,MATH05,4.70
SV00263,IT001,7.10
SV00264,ENG02,4.90
SV00264,PHY02,2.10
SV00264,ENG03,9.70
SV00264,MATH04,9.20
SV00264,MATH02,8.20
SV00264,ENG01,6.60
SV00264,IT007,5.60
SV00264,MATH05,4.80
SV00264,IT006,9.40
SV00265,MATH05,4.00
SV00265,IT008,5.20
SV00265,MATH01,3.90
SV00265,IT003,9.50
SV00265,MATH04,7.70
SV00266,MATH03,3.80
SV00266,MATH01,5.80
SV00266,ENG01,3.60
SV00266,ENG03,8.00
SV00266,MATH02,4.70
SV00266,IT004,7.10
SV00267,MATH01,9.40
SV00267,IT001,6.40
SV00267,IT006,8.70
SV00267,IT008,8.00
SV00267,IT009,6.40
SV00268,PHY01,8.90
SV00268,PHY02,5.40
SV00268,IT005,7.40
SV00268,MATH02,4.90
SV00268,IT008,6.20
SV00268,IT004,2.70
SV00268,IT009,4.80
SV00269,MATH03,5.40
SV00269,IT010,2.80
SV00269,PHY02,4.90
SV00269,ENG03,9.70
SV00269,MATH01,6.90
SV00269,IT002,2.80
SV00269,ENG01,2.00
SV00269,IT007,4.90
SV00269,PHY01,5.80
SV00269,IT004,7.50
SV00270,IT005,5.50
SV00270,IT003,3.30
SV00270,IT007,9.40
SV00270,ENG02,4.80
SV00270,IT004,6.40
SV00270,ENG03,8.00
SV00270,MATH04,6.50
SV00270,MATH05,9.90
SV00271,IT010,5.30
SV00271,ENG03,9.00
SV00271,IT007,7.70
SV00271,MATH04,2.50
SV00271,MATH02,3.40
SV00271,IT006,5.50
SV00271,IT008,2.30
SV00271,PHY02,3.90
SV00271,IT005,6.10
SV00272,IT004,8.40
SV00272,IT003,3.10
SV00272,PHY01,4.70
SV00272,IT001,8.70
SV00272,IT008,3.70
SV00272,ENG03,5.40
SV00273,MATH05,6.50
SV00273,IT006,7.40
SV00273,IT007,7.30
SV00273,IT003,8.40
SV00273,IT009,5.60
SV00273,IT004,2.80
SV00274,IT002,4.20
SV00274,PHY02,3.30
SV00274,MATH05,9.00
SV00274,MATH03,2.40
SV00274,IT008,7.40
SV00274,IT004,7.40
SV00274,ENG03,5.60
SV00275,IT008,8.00
SV00275,PHY02,5.90
SV00275,ENG01,9.60
SV00275,IT004,9.50
SV00275,IT003,5.70
SV00275,IT001,6.00
SV00275,IT002,6.00
SV00275,MATH03,4.40
SV00275,IT006,4.30
SV00276,IT003,5.80
SV00276,ENG02,9.30
SV00276,IT006,3.40
SV00276,IT009,9.60
SV00276,MATH04,6.40
SV00277,IT006,5.70
SV00277,MATH02,6.70
SV00277,PHY01,3.20
SV00277,MATH05,9.50
SV00277,PHY02,4.10
SV00277,IT005,5.00
SV00277,IT004,6.80
SV00277,IT002,7.10
SV00277,IT001,4.00
SV00278,ENG02,4.20
SV00278,IT010,8.30
SV00278,IT009,5.40
